,text_number,screen_number,sentence_number,w_in_sent_id,w_in_screen_id,deps,n_rights,n_lefts,dep_distance,word_length,surprisal_gpt,contains_punctuation,lex_freq_unk,lex_freq,PoS-Tag
5507,10,5,1,4,4,nk,0,0,-1,7,6.512323856,FALSE,FALSE,454.7305941,adja
5508,10,5,1,5,5,nk,0,1,2,4,0.084610701,FALSE,FALSE,857.0752819,nn
5509,10,5,1,6,6,nk,0,0,-2,3,3.59244442,FALSE,FALSE,80100.30691,art
5510,10,5,1,7,7,nk,0,0,-1,12,9.241550446,FALSE,FALSE,43.28704328,adja
5511,10,5,1,8,8,sb,0,2,7,14,7.309548854827881,FALSE,FALSE,0.294302844,nn
5512,10,5,1,9,9,oc,0,2,8,12,7.530341625213623,TRUE,FALSE,16.28475736,vvpp
5513,10,5,1,10,10,ROOT,3,2,0,4,7.224658012390137,FALSE,FALSE,3346.018958,vmfin
5514,10,5,1,11,11,sb,0,0,1,4,0.30568382143974304,FALSE,FALSE,4932.973467,pds
5515,10,5,1,12,12,nk,0,0,-1,13,1.948683261871338,FALSE,FALSE,5.648979586,adja
5516,10,5,1,13,13,oa,0,1,-1,6,1.580911636352539,FALSE,FALSE,131.4716204,nn
5517,10,5,1,14,14,oc,0,1,4,6,0.8069273233413696,TRUE,FALSE,8161.246762,vainf
5518,10,5,2,1,15,sb,1,0,-2,15,14.623823165893555,FALSE,FALSE,0.188026817,nn
5519,10,5,2,2,16,mo,0,0,1,14,5.233892440795898,FALSE,FALSE,32.69214091,adv
5520,10,5,2,3,17,ROOT,5,1,0,6,2.8554887771606445,FALSE,FALSE,1902.790512,vmfin
5521,10,5,2,4,18,mo,0,0,-1,6,11.475794792175293,FALSE,FALSE,30.00253992,adv
5522,10,5,2,5,19,oc,0,1,2,8,3.1352384090423584,FALSE,FALSE,164.6133907,vvinf
5523,10,5,2,6,20,cd,1,0,3,3,6.1169023513793945,FALSE,FALSE,23398.58848,kon
5524,10,5,2,7,21,cj,2,0,1,5,2.9797797203063965,FALSE,FALSE,225.6812308,vvinf
5525,10,5,2,8,22,mo,0,0,1,5,2.1571121215820312,FALSE,FALSE,44.21082721,adv
5526,10,5,2,9,23,mo,1,0,2,5,6.8461456298828125,FALSE,FALSE,985.2441704,appr
5527,10,5,2,10,24,nk,0,0,-2,4,5.332773685455322,FALSE,FALSE,3655.355772,pposat
5528,10,5,2,11,25,nk,0,0,-1,6,7.163263320922852,FALSE,FALSE,147.0124456,adja
5529,10,5,2,12,26,nk,0,2,3,4,2.2080953121185303,TRUE,FALSE,173.0173719,nn
5530,10,5,2,13,27,cp,0,0,-7,2,5.339557647705078,FALSE,FALSE,1430.238245,kous
5531,10,5,2,14,28,oa,0,0,-6,4,0.28948551416397095,FALSE,FALSE,6566.550453,prf
5532,10,5,2,15,29,sb,0,0,-5,5,1.918609857559204,FALSE,FALSE,4932.973467,pds
5533,10,5,2,16,30,mo,1,0,-4,5,3.1820929050445557,FALSE,FALSE,2421.466574,appr
5534,10,5,2,17,31,nk,0,0,-1,3,3.8568167686462402,FALSE,FALSE,80100.30691,art
5535,10,5,2,18,32,nk,0,1,2,14,5.284853458404541,FALSE,FALSE,0.335178239,nn
5536,10,5,2,19,33,ng,0,0,-1,5,3.5555291175842285,FALSE,FALSE,6860.935047,ptkneg
5537,10,5,2,20,34,mo,0,5,18,9,12.144651412963867,TRUE,FALSE,6.1885348,vvpp
5538,10,5,3,1,35,sb,0,0,-1,20,22.886110305786133,FALSE,FALSE,0.008175079,nn
5539,10,5,3,2,36,ROOT,4,1,0,4,9.141852378845215,FALSE,FALSE,17044.4184,vafin
5540,10,5,3,3,37,mo,0,0,1,4,1.3796048164367676,FALSE,FALSE,630.3721663,adv
5541,10,5,3,4,38,mo,1,0,2,2,7.301673889160156,FALSE,FALSE,9058.935837,appr
5542,10,5,3,5,39,nk,0,0,-1,5,4.810914993286133,FALSE,FALSE,17543.4334,art
5543,10,5,3,6,40,nk,0,1,2,4,7.132321357727051,FALSE,FALSE,857.0752819,nn
5544,10,5,3,7,41,pd,2,0,5,6,5.945404529571533,TRUE,FALSE,49.67177998,adjd
5545,10,5,3,8,42,mo,1,0,-9,2,3.407254457473755,FALSE,FALSE,14298.16411,appr
5546,10,5,3,9,43,nk,0,0,1,3,3.5667200088500977,FALSE,FALSE,10789.19948,prels
5547,10,5,3,10,44,nk,0,0,-1,3,5.715406418,FALSE,FALSE,3655.355772,pposat
5548,10,5,3,11,45,sb,0,1,-6,6,0.22999809682369232,FALSE,FALSE,136.3521426,nn
5549,10,5,3,12,46,op,1,0,-4,3,0.8212332129478455,FALSE,FALSE,5914.865856,appr
5550,10,5,3,13,47,nk,1,0,1,4,0.042164821177721024,FALSE,FALSE,77.90032775,nn
5551,10,5,3,14,48,cd,1,0,1,3,5.090177059173584,FALSE,FALSE,23398.58848,kon
5552,10,5,3,15,49,cj,0,0,1,6,4.653597354888916,FALSE,FALSE,33.8611772,nn
5553,10,5,3,16,50,pd,0,1,-1,11,4.255875587463379,FALSE,FALSE,48.3392421,vvpp
5554,10,5,3,17,51,rc,0,3,11,4,0.3275175392627716,TRUE,FALSE,17044.4184,vafin
5555,10,5,4,1,52,nk,0,0,-1,3,2.596041679382324,FALSE,FALSE,80100.30691,art
5556,10,5,4,2,53,sb,0,1,-1,23,12.86793327331543,FALSE,FALSE,0.196201896,nn
5557,10,5,4,3,54,ROOT,4,1,0,3,1.350179911,FALSE,FALSE,17044.4184,vafin
5558,10,5,4,4,55,mo,0,0,1,6,1.7255524396896362,FALSE,FALSE,30.00253992,adv
5559,10,5,4,5,56,pm,0,0,-1,2,10.905865669250488,FALSE,FALSE,1784.219166,ptka
5560,10,5,4,6,57,pd,0,1,3,10,4.352283954620361,FALSE,FALSE,154.7051949,adja
5561,10,5,4,7,58,cd,1,0,4,3,5.452924728393555,FALSE,FALSE,23398.58848,kon
5562,10,5,4,8,59,nk,0,0,-1,3,2.504305601119995,FALSE,FALSE,80100.30691,art
5563,10,5,4,9,60,sb,0,1,-1,5,2.5527045726776123,FALSE,FALSE,392.1258391,nn
5564,10,5,4,10,61,cj,1,1,3,4,5.0460896492004395,FALSE,FALSE,17044.4184,vafin
5565,10,5,4,11,62,mo,0,0,-1,9,1.6051597595214844,FALSE,FALSE,331.1561,adv
5566,10,5,4,12,63,pd,0,1,2,17,8.735865592956543,TRUE,FALSE,0.907433769,adjd
5567,10,5,5,1,64,nk,0,0,-1,3,3.357825279,FALSE,FALSE,80100.30691,art
5568,10,5,5,2,65,sb,0,1,-1,5,9.296482086,FALSE,FALSE,18.18137569,nn
5569,10,5,5,3,66,ROOT,4,1,0,3,1.9334831237792969,FALSE,FALSE,17044.4184,vafin
5570,10,5,5,4,67,mo,0,0,-4,6,9.072915077209473,FALSE,FALSE,30.00253992,adv
5571,10,5,5,5,68,ng,0,0,-3,5,3.1030988693237305,FALSE,FALSE,6860.935047,ptkneg
5572,10,5,5,6,69,op,1,0,-2,3,5.101728916168213,FALSE,FALSE,5914.865856,appr
5573,10,5,5,7,70,nk,0,0,1,9,9.068046569824219,FALSE,FALSE,3.891337602,nn
5574,10,5,5,8,71,pd,0,3,5,12,1.691014289855957,TRUE,FALSE,48.3392421,vvpp
5575,10,5,5,9,72,cd,1,0,7,4,1.3833229541778564,FALSE,FALSE,3054.511991,kon
5576,10,5,5,10,73,mo,2,0,-6,5,13.511900901794434,TRUE,FALSE,5.902407035,adv
5577,10,5,5,11,74,cp,0,0,-2,4,9.616734504699707,FALSE,FALSE,2088.086852,kous
5578,10,5,5,12,75,sb,0,0,-1,15,13.918608665466309,FALSE,FALSE,0.188026817,nn
5579,10,5,5,13,76,mo,0,2,4,9,3.963679313659668,TRUE,FALSE,77.15639556,vvinf
5580,10,5,5,14,77,cj,3,2,7,6,10.489639282226562,FALSE,FALSE,662.5411022,vvfin
5581,10,5,5,15,78,sb,0,0,1,2,3.428969383239746,FALSE,FALSE,7439.125684,pper
5582,10,5,5,16,79,mo,1,0,2,3,3.5444350242614746,FALSE,FALSE,6727.329731,appr
5583,10,5,5,17,80,nk,0,0,-1,5,0.41924425959587097,FALSE,FALSE,597.1813456,adja
5584,10,5,5,18,81,nk,0,1,2,11,7.333402633666992,FALSE,FALSE,0.122626185,nn
5585,10,5,5,19,82,pd,0,0,5,5,4.7699737548828125,TRUE,FALSE,69.48817147,adjd
5586,10,5,6,1,83,nk,0,0,-2,3,7.885551452636719,FALSE,FALSE,18.10779998,nn
5587,10,5,6,2,84,nk,0,0,-1,5,2.3689112663269043,FALSE,FALSE,4932.973467,pdat
5588,10,5,6,3,85,sb,0,2,-1,8,3.8427767753601074,FALSE,FALSE,40.58109214,nn
5589,10,5,6,4,86,ROOT,2,1,0,6,2.793140411376953,FALSE,FALSE,3346.018958,vmfin
5590,10,5,6,5,87,mo,1,0,-3,2,2.4603993892669678,FALSE,FALSE,9058.935837,appr
5591,10,5,6,6,88,nk,0,0,-1,11,6.204397678375244,FALSE,FALSE,7.880776152,adja
5592,10,5,6,7,89,nk,0,1,2,11,3.0370121002197266,FALSE,FALSE,60.11953094,nn
5593,10,5,6,8,90,oc,0,1,4,7,0.9174668192863464,TRUE,FALSE,495.7940159,vvinf
5594,10,5,7,1,91,nk,0,0,-1,3,4.330689430236816,FALSE,FALSE,17543.4334,art
5595,10,5,7,2,92,sb,1,1,-5,5,5.604939937591553,FALSE,FALSE,515.2507039,nn
5596,10,5,7,3,93,mnr,1,0,1,5,7.435083866119385,FALSE,FALSE,985.2441704,appr
5597,10,5,7,4,94,nk,0,0,-2,3,1.6661474704742432,FALSE,FALSE,80100.30691,art
5598,10,5,7,5,95,nk,0,0,-1,6,6.378763198852539,FALSE,FALSE,147.0124456,adja
5599,10,5,7,6,96,nk,0,2,3,3,1.4317741394042969,FALSE,FALSE,173.0173719,nn
5600,10,5,7,7,97,ROOT,3,1,0,3,3.3835906982421875,FALSE,FALSE,17044.4184,vafin
5601,10,5,7,8,98,mo,0,0,1,7,7.492495536804199,FALSE,FALSE,217.7268789,adv
5602,10,5,7,9,99,nk,0,0,-1,3,5.865238189697266,FALSE,FALSE,80100.30691,art
5603,10,5,7,10,100,da,0,1,-2,10,8.795796394348145,FALSE,FALSE,30.97537432,nn
5604,10,5,7,11,101,mo,0,0,-1,11,9.258535385131836,FALSE,FALSE,19.86544196,adjd
5605,10,5,7,12,102,pd,0,2,5,11,6.8567962646484375,TRUE,FALSE,1.692241352,adjd
5606,11,1,1,1,1,cp,0,0,-5,4,4.611650466918945,FALSE,FALSE,2088.086852,kous
5607,11,1,1,2,2,sb,0,0,-4,3,2.5079970359802246,FALSE,FALSE,2614.04691,pis
5608,11,1,1,3,3,nk,0,0,-1,5,4.695735454559326,FALSE,FALSE,639.5773053,pis
5609,11,1,1,4,4,oa,0,1,-1,6,8.246397018432617,FALSE,FALSE,0.482329661,ne
5610,11,1,1,5,5,oc,0,1,-1,5,0.002361487,FALSE,FALSE,1705.50133,vvinf
5611,11,1,1,6,6,mo,0,3,-2,7,1.5493587255477905,TRUE,FALSE,424.2457245,vmfin
5612,11,1,1,7,7,ROOT,4,2,0,7,1.2809438705444336,FALSE,FALSE,47.35005754,vvfin
5613,11,1,1,8,8,sb,0,0,1,3,0.26841482520103455,FALSE,FALSE,2614.04691,pis
5614,11,1,1,9,9,oa,0,0,2,6,9.755405426,FALSE,FALSE,44.52148021,nn
5615,11,1,1,10,10,cd,1,0,3,3,0.056178372,FALSE,FALSE,23398.58848,kon
5616,11,1,1,11,11,cj,2,0,1,5,9.684088706970215,FALSE,FALSE,1147.871017,vvfin
5617,11,1,1,12,12,nk,0,0,-1,3,2.387805938720703,FALSE,FALSE,80100.30691,art
5618,11,1,1,13,13,oa,0,1,2,6,5.142271518707275,FALSE,FALSE,44.52148021,nn
5619,11,1,1,14,14,mo,1,0,-2,3,2.609597682952881,FALSE,FALSE,4410.716721,appr
5620,11,1,1,15,15,nk,0,0,1,4,2.4018523693084717,FALSE,FALSE,6566.550453,prf
5621,11,1,1,16,16,oc,0,1,5,9,0.39389705657958984,TRUE,FALSE,473.2226228,vvinf
5622,11,1,2,1,17,ju,0,0,-1,4,6.841581344604492,FALSE,FALSE,1175.919713,kon
5623,11,1,2,2,18,ROOT,5,1,0,3,5.066671848297119,FALSE,FALSE,17044.4184,vafin
5624,11,1,2,3,19,sb,1,0,1,2,1.3911446332931519,FALSE,FALSE,7209.667567,pper
5625,11,1,2,4,20,mo,0,0,2,4,3.1704084873199463,FALSE,FALSE,4062.311204,adv
5626,11,1,2,5,21,pd,0,0,3,9,4.800139427185059,TRUE,FALSE,17.95247348,adjd
5627,11,1,2,6,22,op,1,0,-4,3,0.4060963988304138,FALSE,FALSE,6727.329731,appr
5628,11,1,2,7,23,nk,0,0,-1,3,3.8693125247955322,FALSE,FALSE,80100.30691,art
5629,11,1,2,8,24,nk,0,1,2,8,2.9625189304351807,FALSE,FALSE,48.82974684,nn
5630,11,1,2,9,25,pm,0,0,-1,2,6.979757308959961,FALSE,FALSE,9058.935837,ptkzu
5631,11,1,2,10,26,re,0,2,8,9,5.938080787658691,TRUE,FALSE,473.2226228,vvinf
5632,11,1,3,1,27,ROOT,4,0,0,4,7.007977485656738,FALSE,FALSE,3346.018958,vmfin
5633,11,1,3,2,28,sb,0,0,1,3,1.5251119136810303,FALSE,FALSE,2614.04691,pis
5634,11,1,3,3,29,mo,1,0,2,5,5.085267543792725,FALSE,FALSE,2421.466574,appr
5635,11,1,3,4,30,nk,0,0,-1,10,10.125925064086914,FALSE,FALSE,9.818269874,adja
5636,11,1,3,5,31,nk,0,1,2,5,3.199922800064087,FALSE,FALSE,456.3492597,nn
5637,11,1,3,6,32,nk,0,0,-2,3,3.7304725646972656,FALSE,FALSE,17543.4334,art
5638,11,1,3,7,33,nk,0,0,-1,8,3.6953330039978027,FALSE,FALSE,1114.156991,adja
5639,11,1,3,8,34,oa,0,2,-1,16,13.761622428894043,FALSE,FALSE,0.261602528,nn
5640,11,1,3,9,35,oc,0,1,8,9,7.413608074188232,TRUE,FALSE,20.76470065,vvinf
5641,11,1,4,1,36,mo,0,0,-1,5,6.534102439880371,FALSE,FALSE,1174.963229,adv
5642,11,1,4,2,37,mo,0,1,-10,4,12.414016723632812,FALSE,FALSE,5.583578954,card
5643,11,1,4,3,38,ROOT,3,0,0,5,4.748261929,FALSE,FALSE,8998.096899,vafin
5644,11,1,4,4,39,sb,0,0,1,4,1.633308768,FALSE,FALSE,4932.973467,pds
5645,11,1,4,5,40,sbp,1,0,-7,3,7.11068058,FALSE,FALSE,8265.372744,appr
5646,11,1,4,6,41,nk,0,0,-1,3,2.7014214992523193,FALSE,FALSE,80100.30691,art
5647,11,1,4,7,42,nk,1,1,2,6,2.6852426528930664,FALSE,FALSE,69.21021878,nn
5648,11,1,4,8,43,nk,0,0,-2,3,8.103409767150879,FALSE,FALSE,80100.30691,art
5649,11,1,4,9,44,nk,0,0,-1,14,0.8746888041496277,FALSE,FALSE,17.47831889,adja
5650,11,1,4,10,45,ag,1,2,3,9,10.179935455322266,FALSE,FALSE,45.75591714,nn
5651,11,1,4,11,46,nk,0,0,1,7,0.8654248714447021,FALSE,FALSE,61.98344895,ne
5652,11,1,4,12,47,oc,0,2,9,10,9.698939323425293,TRUE,FALSE,93.89078227,vvpp
5653,11,1,5,1,48,sb,0,0,-1,2,5.684172630310059,FALSE,FALSE,7439.125684,pper
5654,11,1,5,2,49,ROOT,2,1,0,7,9.83521843,FALSE,FALSE,93.6455299,vvfin
5655,11,1,5,3,50,nk,0,0,-1,3,0.8765815496444702,FALSE,FALSE,80100.30691,art
5656,11,1,5,4,51,oa,2,1,2,6,3.459606885910034,TRUE,FALSE,25.04026696,nn
5657,11,1,5,5,52,sb,0,0,-1,8,0.062782869,FALSE,FALSE,48.82974684,nn
5658,11,1,5,6,53,oc,1,1,3,7,11.360983848571777,FALSE,FALSE,3346.018958,vmfin
5659,11,1,5,7,54,mo,1,0,-4,7,3.392794132232666,FALSE,FALSE,166.1830058,adjd
5660,11,1,5,8,55,cm,0,0,-2,3,7.551042079925537,FALSE,FALSE,3407.626353,kokom
5661,11,1,5,9,56,nk,0,0,-1,3,0.5255098342895508,FALSE,FALSE,80100.30691,art
5662,11,1,5,10,57,cc,0,2,3,6,4.139110565185547,FALSE,FALSE,713.9950494,nn
5663,11,1,5,11,58,oc,0,1,5,7,10.192434310913086,TRUE,FALSE,172.7148939,vvinf
5664,11,1,6,1,59,mo,0,0,-1,10,9.234760284423828,FALSE,FALSE,9.736519084,adv
5665,11,1,6,2,60,ROOT,5,1,0,7,8.083273887634277,FALSE,FALSE,331.883682,vvfin
5666,11,1,6,3,61,sb,0,0,1,15,15.993599891662598,FALSE,FALSE,0.032700316,nn
5667,11,1,6,4,62,mo,0,0,2,11,9.074240684509277,TRUE,FALSE,181.0861748,adv
5668,11,1,6,5,63,cp,0,0,-5,4,8.187532424926758,FALSE,FALSE,153.5525088,kous
5669,11,1,6,6,64,ng,0,0,-2,5,0.8867081999778748,FALSE,FALSE,6860.935047,ptkneg
5670,11,1,6,7,65,nk,0,0,-1,3,0.2688828408718109,FALSE,FALSE,80100.30691,art
5671,11,1,6,8,66,sb,2,2,-2,5,5.358363628387451,FALSE,FALSE,456.3492597,nn
5672,11,1,6,9,67,mo,0,0,1,6,2.9979052543640137,FALSE,FALSE,810.9596613,adv
5673,11,1,6,10,68,oc,1,2,9,7,7.870401859283447,TRUE,FALSE,152.4079977,vvinf
5674,11,1,6,11,69,cd,1,0,4,7,5.186438083648682,FALSE,FALSE,769.6918626,kon
5675,11,1,6,12,70,nk,0,0,-1,3,7.5366082191467285,FALSE,FALSE,80100.30691,art
5676,11,1,6,13,71,cj,2,1,2,8,8.514366149902344,TRUE,FALSE,92.44379329,nn
5677,11,1,6,14,72,sb,0,0,-2,3,0.0238693,FALSE,FALSE,10789.19948,prels
5678,11,1,6,15,73,mo,0,0,-1,8,1.2365283966064453,FALSE,FALSE,19.53026372,adv
5679,11,1,6,16,74,rc,0,2,4,6,1.1250749826431274,TRUE,FALSE,920.6528713,vvfin
5680,11,1,7,1,75,pd,0,0,-1,12,10.24155044555664,FALSE,FALSE,80.16482463,adjd
5681,11,1,7,2,76,ROOT,3,1,0,4,5.939821720123291,TRUE,FALSE,17044.4184,vafin
5682,11,1,7,3,77,cp,0,0,-7,2,1.1503219604492188,FALSE,FALSE,514.850125,kous
5683,11,1,7,4,78,sb,0,0,-6,3,3.162818431854248,FALSE,FALSE,2614.04691,pis
5684,11,1,7,5,79,nk,0,0,-1,5,3.049807071685791,FALSE,FALSE,17543.4334,art
5685,11,1,7,6,80,da,0,1,-4,7,6.871294021606445,FALSE,FALSE,48.82974684,nn
5686,11,1,7,7,81,mo,1,0,-3,3,6.891939163208008,FALSE,FALSE,6727.329731,appr
5687,11,1,7,8,82,nk,0,0,-1,13,14.710289001464844,FALSE,FALSE,1.553265009,adja
5688,11,1,7,9,83,nk,0,1,2,8,10.318119049072266,FALSE,FALSE,192.7356624,nn
5689,11,1,7,10,84,sb,0,4,9,15,14.841463088989258,TRUE,FALSE,2.844927491,vvfin
5690,11,1,8,1,85,nk,0,0,-1,5,5.212589263916016,FALSE,FALSE,4932.973467,pdat
5691,11,1,8,2,86,sb,0,1,-1,7,9.636646270751953,FALSE,FALSE,50.38301185,nn
5692,11,1,8,3,87,ROOT,2,1,0,7,5.465180397033691,FALSE,FALSE,8.600183104,vvfin
5693,11,1,8,4,88,op,1,0,1,3,0.30205729603767395,FALSE,FALSE,5914.865856,appr
5694,11,1,8,5,89,nk,1,0,1,8,11.30649185180664,FALSE,FALSE,10.19432351,nn
5695,11,1,8,6,90,mnr,1,0,1,3,0.5207372307777405,FALSE,FALSE,3047.399672,appr
5696,11,1,8,7,91,nk,0,0,-2,3,2.0834109783172607,FALSE,FALSE,80100.30691,art
5697,11,1,8,8,92,nk,0,0,-1,4,6.244849205,FALSE,TRUE,0,None
5698,11,1,8,9,93,nk,0,2,3,7,1.839933156967163,TRUE,FALSE,1085.846693,nn
5699,11,1,9,1,94,mo,0,0,-1,6,9.888445854187012,FALSE,FALSE,199.4964527,adv
5700,11,1,9,2,95,ROOT,4,1,0,10,10.021017074584961,FALSE,FALSE,93.89078227,vvfin
5701,11,1,9,3,96,nk,0,0,-1,3,3.5627474784851074,FALSE,FALSE,17543.4334,art
5702,11,1,9,4,97,sb,0,1,2,9,6.6135663986206055,TRUE,FALSE,19.96354291,nn
5703,11,1,9,5,98,sb,0,0,-1,2,0.8251534104347229,FALSE,FALSE,7439.125684,pper
5704,11,1,9,6,99,oc,1,1,5,4,3.2719669342041016,FALSE,FALSE,8161.246762,vafin
5705,11,1,9,7,100,mo,1,0,-7,3,1.4004243612289429,FALSE,FALSE,2489.875635,appr
5706,11,1,9,8,101,nk,0,0,-1,5,3.830537796020508,FALSE,FALSE,17543.4334,art
5707,11,1,9,9,102,nk,0,1,2,7,1.9215534925460815,FALSE,FALSE,48.82974684,nn
5708,11,1,9,10,103,nk,0,0,-1,8,19.507131576538086,FALSE,FALSE,14.73149235,adja
5709,11,1,9,11,104,oa,0,1,-2,8,18.54364776611328,FALSE,FALSE,24.79501459,nn
5710,11,1,9,12,105,mo,0,0,-1,12,0.9634844660758972,FALSE,FALSE,9.008937054,adjd
5711,11,1,9,13,106,oc,1,2,-1,10,5.615076065063477,FALSE,FALSE,38.56184762,vvinf
5712,11,1,9,14,107,oc,1,2,8,7,0.9345410466194153,TRUE,FALSE,3346.018958,vminf
5713,11,1,9,15,108,cp,0,0,-3,3,10.412581443786621,FALSE,FALSE,4541.084706,kous
5714,11,1,9,16,109,sb,0,0,-2,3,0.027797091752290726,FALSE,FALSE,8487.45694,pper
5715,11,1,9,17,110,oc,0,0,-1,8,0.9067439436912537,FALSE,FALSE,16.3092826,vvpp
5716,11,1,9,18,111,mo,0,3,6,6,0.5976243615150452,TRUE,FALSE,8998.096899,vafin
5717,11,1,10,1,112,mo,0,0,-18,8,13.13240909576416,FALSE,FALSE,29.76546262,adv
5718,11,1,10,2,113,ROOT,3,0,0,4,3.8276710510253906,FALSE,FALSE,8161.246762,vafin
5719,11,1,10,3,114,nk,0,0,-1,3,4.561858177185059,FALSE,FALSE,80100.30691,art
5720,11,1,10,4,115,sb,0,1,2,7,2.611121416091919,FALSE,FALSE,48.82974684,nn
5721,11,1,10,5,116,mo,0,0,-14,5,9.610011100769043,FALSE,FALSE,1174.963229,adv
5722,11,1,10,6,117,op,1,0,-13,3,3.8834149837493896,FALSE,FALSE,5914.865856,appr
5723,11,1,10,7,118,nk,0,0,-1,3,5.403680801391602,FALSE,FALSE,80100.30691,art
5724,11,1,10,8,119,nk,2,1,2,8,11.329633712768555,TRUE,FALSE,85.1597979,nn
5725,11,1,10,9,120,oa,0,0,-4,3,8.848564147949219,FALSE,FALSE,8487.45694,pper
5726,11,1,10,10,121,mo,1,0,-3,3,2.481069564819336,FALSE,FALSE,6727.329731,appr
5727,11,1,10,11,122,nk,0,0,-1,5,4.078079700469971,FALSE,FALSE,17543.4334,art
5728,11,1,10,12,123,nk,0,1,2,11,8.383650779724121,FALSE,FALSE,4.439067895,nn
5729,11,1,10,13,124,oc,0,2,6,12,8.574920654296875,TRUE,FALSE,0.907433769,vvizu
5730,11,1,10,14,125,mo,0,0,-3,7,8.159763336,FALSE,FALSE,2.975728755,adjd
5731,11,1,10,15,126,mo,1,0,-2,3,0.22388771176338196,FALSE,FALSE,6727.329731,appr
5732,11,1,10,16,127,nk,0,0,1,5,2.441648483276367,FALSE,FALSE,88.7813579,nn
5733,11,1,10,17,128,oc,0,6,17,9,1.1533849239349365,TRUE,FALSE,27.43556511,vvpp
5734,11,2,1,1,1,mo,0,0,-5,10,8.534236907958984,FALSE,FALSE,81.29298554,adv
5735,11,2,1,2,2,ROOT,4,0,0,5,4.252612113952637,FALSE,FALSE,8998.096899,vafin
5736,11,2,1,3,3,mo,0,0,-2,4,2.905306339263916,FALSE,FALSE,4062.311204,adv
5737,11,2,1,4,4,mo,0,0,-1,5,6.5687456130981445,FALSE,FALSE,1019.538627,adv
5738,11,2,1,5,5,mo,0,2,-1,6,1.2738970518112183,FALSE,FALSE,1089.917882,adv
5739,11,2,1,6,6,oc,0,2,4,9,4.684937000274658,TRUE,FALSE,194.0109747,vvpp
5740,11,2,1,7,7,nk,0,0,-1,3,0.46728166937828064,FALSE,FALSE,80100.30691,art
5741,11,2,1,8,8,oa,3,1,-7,7,1.5126919746398926,FALSE,FALSE,15.63892612,nn
5742,11,2,1,9,9,pg,1,0,1,3,9.276174545288086,FALSE,FALSE,8265.372744,appr
5743,11,2,1,10,10,nk,0,0,1,10,8.407856941223145,FALSE,FALSE,22.42424169,nn
5744,11,2,1,11,11,mnr,1,0,3,3,7.604693412780762,FALSE,FALSE,5914.865856,appr
5745,11,2,1,12,12,nk,0,0,-1,3,0.8031639456748962,FALSE,FALSE,80100.30691,art
5746,11,2,1,13,13,nk,0,1,2,16,9.23047924,FALSE,FALSE,0.261602528,nn
5747,11,2,1,14,14,pm,0,0,-1,2,2.1281838417053223,FALSE,FALSE,9058.935837,ptkzu
5748,11,2,1,15,15,sb,1,2,14,7,6.6720452308654785,TRUE,FALSE,3.351782388,vvinf
5749,11,2,1,16,16,mo,0,0,-1,8,0.1960877627134323,FALSE,FALSE,31.62938064,adv
5750,11,2,1,17,17,app,1,1,10,4,0.5531842708587646,FALSE,FALSE,62.79278177,pds
5751,11,2,1,18,18,pg,1,0,1,3,4.927827358,FALSE,FALSE,8265.372744,appr
5752,11,2,1,19,19,nk,0,0,1,6,8.120272636413574,TRUE,FALSE,122.2419562,nn
5753,11,2,2,1,20,mo,0,0,-1,2,5.497372627258301,FALSE,FALSE,3315.19891,adv
5754,11,2,2,2,21,ROOT,6,1,0,7,9.639344215393066,FALSE,FALSE,206.7232226,vvfin
5755,11,2,2,3,22,nk,0,0,-1,3,5.2272186279296875,FALSE,FALSE,17543.4334,art
5756,11,2,2,4,23,sb,0,1,2,15,9.645648956298828,FALSE,FALSE,18.78633153,nn
5757,11,2,2,5,24,da,0,0,3,14,17.393028259277344,FALSE,FALSE,1.038235032,nn
5758,11,2,2,6,25,nk,0,0,-1,5,5.559679985046387,FALSE,FALSE,977.7067476,pis
5759,11,2,2,7,26,mo,0,1,5,6,9.744400978088379,FALSE,FALSE,92.95882326,nn
5760,11,2,2,8,27,mo,0,0,-1,10,2.8692986965179443,FALSE,FALSE,38.31659525,adjd
5761,11,2,2,9,28,nk,0,1,-1,8,15.597894668579102,FALSE,FALSE,44.86483353,vvfin
5762,11,2,2,10,29,oa,0,1,8,4,9.176728248596191,FALSE,FALSE,86.25525849,nn
5763,11,2,2,11,30,svp,0,0,9,4,6.536862373352051,TRUE,FALSE,1804.035557,ptkvz
5764,11,2,3,1,31,mo,1,0,-4,4,5.062978744506836,FALSE,FALSE,2810.502233,appr
5765,11,2,3,2,32,nk,1,0,1,7,6.8453569412231445,FALSE,FALSE,46.00934459,nn
5766,11,2,3,3,33,nk,0,0,-1,3,1.2302892208099365,FALSE,FALSE,80100.30691,art
5767,11,2,3,4,34,ag,0,1,2,9,8.179541588,FALSE,FALSE,19.96354291,nn
5768,11,2,3,5,35,ROOT,3,1,0,6,0.10273628681898117,FALSE,FALSE,3346.018958,vmfin
5769,11,2,3,6,36,sb,0,0,1,2,6.056471824645996,FALSE,FALSE,7439.125684,pper
5770,11,2,3,7,37,mo,1,0,-3,5,3.3057284355163574,FALSE,FALSE,1198.91621,appr
5771,11,2,3,8,38,nk,0,0,-1,3,5.800387382507324,FALSE,FALSE,80100.30691,art
5772,11,2,3,9,39,nk,0,1,2,9,2.4649689197540283,FALSE,FALSE,3.163755571,nn
